dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,class_id,class_name,intersection_pixels,union_pixels,iou,is_foreground
331,2008_000273,low_light,medium,0.35,3.7017115724104572,12,dog,12589,32830,0.3834602497715504,True
331,2008_000273,low_light,severe,0.15,1.3811266832825733,0,background,104628,166416,0.6287135852321892,False
331,2008_000273,low_light,severe,0.15,1.3811266832825733,3,bird,0,212,0.0,True
331,2008_000273,low_light,severe,0.15,1.3811266832825733,9,chair,0,32687,0.0,True
331,2008_000273,low_light,severe,0.15,1.3811266832825733,11,diningtable,0,580,0.0,True
331,2008_000273,low_light,severe,0.15,1.3811266832825733,12,dog,1850,31585,0.05857210701282254,True
352,2008_000540,gaussian_noise,mild,10.0,19.29807682441194,0,background,146783,147256,0.9967879067745966,False
352,2008_000540,gaussian_noise,mild,10.0,19.29807682441194,7,car,0,179,0.0,True
352,2008_000540,gaussian_noise,mild,10.0,19.29807682441194,15,person,37062,37356,0.9921297783488596,True
352,2008_000540,gaussian_noise,medium,25.0,11.645896055989375,0,background,147059,147356,0.9979844729770081,False
352,2008_000540,gaussian_noise,medium,25.0,11.645896055989375,15,person,36962,37259,0.9920287715719692,True
352,2008_000540,gaussian_noise,severe,50.0,6.525725502211209,0,background,146912,149144,0.9850345974360349,False
352,2008_000540,gaussian_noise,severe,50.0,6.525725502211209,15,person,35174,37406,0.940330428273539,True
352,2008_000540,jpeg_compression,mild,50.0,26.62480741705422,0,background,146664,147252,0.9960068454078722,False
352,2008_000540,jpeg_compression,mild,50.0,26.62480741705422,15,person,37066,37654,0.9843841291761831,True
352,2008_000540,jpeg_compression,medium,20.0,23.730169536261883,0,background,146867,147422,0.9962352973097638,False
352,2008_000540,jpeg_compression,medium,20.0,23.730169536261883,15,person,36896,37451,0.9851806360310806,True
352,2008_000540,jpeg_compression,severe,5.0,17.299277829819275,0,background,147252,158212,0.9307258615022881,False
352,2008_000540,jpeg_compression,severe,5.0,17.299277829819275,15,person,26106,37066,0.7043112286192198,True
352,2008_000540,low_light,mild,0.6,7.886307405393533,0,background,146976,147314,0.997705581275371,False
352,2008_000540,low_light,mild,0.6,7.886307405393533,15,person,37004,37342,0.9909485298055809,True
352,2008_000540,low_light,medium,0.35,3.6874302020862713,0,background,147083,147344,0.9982286350309479,False
352,2008_000540,low_light,medium,0.35,3.6874302020862713,15,person,36974,37235,0.9929904659594467,True
352,2008_000540,low_light,severe,0.15,1.3707122193259234,0,background,147143,147378,0.9984054607879059,False
352,2008_000540,low_light,severe,0.15,1.3707122193259234,15,person,36940,37175,0.9936785474108945,True
356,2008_000584,gaussian_noise,mild,10.0,23.692465346200958,0,background,178905,179076,0.9990450981706092,False
356,2008_000584,gaussian_noise,mild,10.0,23.692465346200958,15,person,6415,6586,0.9740358335863953,True
356,2008_000584,gaussian_noise,medium,25.0,15.926593468936115,0,background,178897,179245,0.9980585232502999,False
356,2008_000584,gaussian_noise,medium,25.0,15.926593468936115,15,person,6246,6594,0.9472247497725205,True
356,2008_000584,gaussian_noise,severe,50.0,10.40351461008944,0,background,178463,179358,0.9950099800399201,False
356,2008_000584,gaussian_noise,severe,50.0,10.40351461008944,15,person,6133,7028,0.8726522481502561,True
356,2008_000584,jpeg_compression,mild,50.0,24.396089307583626,0,background,178923,179025,0.9994302471721827,False
356,2008_000584,jpeg_compression,mild,50.0,24.396089307583626,15,person,6466,6568,0.9844701583434835,True
356,2008_000584,jpeg_compression,medium,20.0,21.78149375994902,0,background,178927,179150,0.9987552330449344,False
356,2008_000584,jpeg_compression,medium,20.0,21.78149375994902,15,person,6341,6564,0.9660268129189519,True
356,2008_000584,jpeg_compression,severe,5.0,18.104012532085584,0,background,178937,185202,0.9661720715759009,False
356,2008_000584,jpeg_compression,severe,5.0,18.104012532085584,15,person,289,6554,0.044095209032651815,True
356,2008_000584,low_light,mild,0.6,7.906935484509532,0,background,178910,179004,0.9994748720698978,False
356,2008_000584,low_light,mild,0.6,7.906935484509532,15,person,6487,6581,0.9857164564655827,True
356,2008_000584,low_light,medium,0.35,3.70362845122386,0,background,178910,179007,0.9994581217494288,False
356,2008_000584,low_light,medium,0.35,3.70362845122386,15,person,6484,6581,0.9852605986932077,True
356,2008_000584,low_light,severe,0.15,1.382543860799986,0,background,178813,179006,0.9989218238494799,False
356,2008_000584,low_light,severe,0.15,1.382543860799986,15,person,6485,6678,0.97109913147649,True
358,2008_000595,gaussian_noise,mild,10.0,21.39322873135853,0,background,174096,176922,0.9840268592939261,False
358,2008_000595,gaussian_noise,mild,10.0,21.39322873135853,7,car,24612,27377,0.8990028125799029,True
358,2008_000595,gaussian_noise,mild,10.0,21.39322873135853,14,motorbike,0,61,0.0,True
358,2008_000595,gaussian_noise,medium,25.0,13.835728209608892,0,background,171801,176944,0.970934306899358,False
358,2008_000595,gaussian_noise,medium,25.0,13.835728209608892,2,bicycle,0,724,0.0,True
358,2008_000595,gaussian_noise,medium,25.0,13.835728209608892,7,car,24590,29009,0.8476679651142749,True
358,2008_000595,gaussian_noise,severe,50.0,8.301667779166594,0,background,175154,177651,0.9859443515657103,False
358,2008_000595,gaussian_noise,severe,50.0,8.301667779166594,7,car,23883,26380,0.9053449583017438,True
358,2008_000595,jpeg_compression,mild,50.0,21.262740847152415,0,background,175393,176910,0.9914250183709231,False
358,2008_000595,jpeg_compression,mild,50.0,21.262740847152415,7,car,24624,26141,0.9419685551432615,True
358,2008_000595,jpeg_compression,medium,20.0,17.74953848346711,0,background,175756,176923,0.9934039101756131,False
358,2008_000595,jpeg_compression,medium,20.0,17.74953848346711,7,car,24611,25778,0.9547288385444953,True
358,2008_000595,jpeg_compression,severe,5.0,13.685572742575921,0,background,176897,195154,0.906448240876436,False
358,2008_000595,jpeg_compression,severe,5.0,13.685572742575921,7,car,6380,24637,0.2589601006616065,True
358,2008_000595,low_light,mild,0.6,7.901188491183041,0,background,175583,176910,0.9924990107964502,False
358,2008_000595,low_light,mild,0.6,7.901188491183041,7,car,24624,25951,0.9488651689722939,True
358,2008_000595,low_light,medium,0.35,3.6992497012605865,0,background,174934,176929,0.9887242905346212,False
358,2008_000595,low_light,medium,0.35,3.6992497012605865,7,car,24605,26600,0.925,True
358,2008_000595,low_light,severe,0.15,1.3792614238121625,0,background,174212,176951,0.984521138620296,False
358,2008_000595,low_light,severe,0.15,1.3792614238121625,7,car,24583,27322,0.8997511163165215,True
360,2008_000645,gaussian_noise,mild,10.0,20.84649018773446,0,background,53647,61221,0.8762842815373809,False
360,2008_000645,gaussian_noise,mild,10.0,20.84649018773446,15,person,12260,19834,0.6181304830089744,True
360,2008_000645,gaussian_noise,medium,25.0,12.936114986330836,0,background,53665,70154,0.7649599452632779,False
360,2008_000645,gaussian_noise,medium,25.0,12.936114986330836,15,person,3327,19816,0.16789463060153412,True
360,2008_000645,gaussian_noise,severe,50.0,7.2344606069997095,0,background,53421,70418,0.7586270555823795,False
360,2008_000645,gaussian_noise,severe,50.0,7.2344606069997095,15,person,3063,20060,0.15269192422731803,True
360,2008_000645,jpeg_compression,mild,50.0,28.563323684883144,0,background,52797,55775,0.9466069027341999,False
360,2008_000645,jpeg_compression,mild,50.0,28.563323684883144,15,person,17706,20684,0.856023979887836,True
360,2008_000645,jpeg_compression,medium,20.0,25.242467506507353,0,background,43168,53845,0.8017086080416009,False
360,2008_000645,jpeg_compression,medium,20.0,25.242467506507353,15,person,19636,30313,0.647774882063801,True
360,2008_000645,jpeg_compression,severe,5.0,20.270198949100976,0,background,53694,73481,0.7307195057225677,False
360,2008_000645,jpeg_compression,severe,5.0,20.270198949100976,15,person,0,19787,0.0,True
360,2008_000645,low_light,mild,0.6,7.88397067386673,0,background,53630,57404,0.9342554525817016,False
360,2008_000645,low_light,mild,0.6,7.88397067386673,15,person,16077,19851,0.8098836330663443,True
360,2008_000645,low_light,medium,0.35,3.6873512740247385,0,background,53648,61736,0.868990540365427,False
360,2008_000645,low_light,medium,0.35,3.6873512740247385,15,person,11745,19833,0.5921948268038119,True
360,2008_000645,low_light,severe,0.15,1.3699348821783648,0,background,53687,70356,0.7630763545397692,False
360,2008_000645,low_light,severe,0.15,1.3699348821783648,15,person,3125,19794,0.15787612407800344,True
375,2008_000923,gaussian_noise,mild,10.0,22.597782389370305,0,background,163174,175956,0.9273568392098025,False
375,2008_000923,gaussian_noise,mild,10.0,22.597782389370305,3,bird,0,706,0.0,True
375,2008_000923,gaussian_noise,mild,10.0,22.597782389370305,16,pottedplant,10269,22345,0.4595658984112777,True
375,2008_000923,gaussian_noise,medium,25.0,14.953487273072065,0,background,165124,177041,0.9326879084505849,False
375,2008_000923,gaussian_noise,medium,25.0,14.953487273072065,15,person,0,8450,0.0,True
375,2008_000923,gaussian_noise,medium,25.0,14.953487273072065,16,pottedplant,9184,12651,0.7259505177456328,True
375,2008_000923,gaussian_noise,severe,50.0,9.559604113679358,0,background,162996,183927,0.886199416072681,False
375,2008_000923,gaussian_noise,severe,50.0,9.559604113679358,15,person,0,12342,0.0,True
375,2008_000923,gaussian_noise,severe,50.0,9.559604113679358,16,pottedplant,2298,10887,0.21107743179939378,True
375,2008_000923,jpeg_compression,mild,50.0,19.342136773280163,0,background,168932,175730,0.9613156546975474,False
375,2008_000923,jpeg_compression,mild,50.0,19.342136773280163,3,bird,0,700,0.0,True
375,2008_000923,jpeg_compression,mild,50.0,19.342136773280163,16,pottedplant,10495,16593,0.6324956306876394,True
375,2008_000923,jpeg_compression,medium,20.0,17.148264776725146,0,background,165726,175870,0.9423210325808836,False
375,2008_000923,jpeg_compression,medium,20.0,17.148264776725146,16,pottedplant,10355,20499,0.5051465925167081,True
375,2008_000923,jpeg_compression,severe,5.0,13.721893465585971,0,background,175342,186225,0.9415599409316687,False
375,2008_000923,jpeg_compression,severe,5.0,13.721893465585971,5,bottle,0,241,0.0,True
375,2008_000923,jpeg_compression,severe,5.0,13.721893465585971,9,chair,0,9,0.0,True
375,2008_000923,jpeg_compression,severe,5.0,13.721893465585971,16,pottedplant,0,10633,0.0,True
375,2008_000923,low_light,mild,0.6,7.903383211555566,0,background,172026,175657,0.9793290332864617,False
375,2008_000923,low_light,mild,0.6,7.903383211555566,3,bird,0,105,0.0,True
375,2008_000923,low_light,mild,0.6,7.903383211555566,16,pottedplant,10568,14094,0.7498226195544203,True
375,2008_000923,low_light,medium,0.35,3.7012992408145218,0,background,175136,176668,0.9913283673330767,False
375,2008_000923,low_light,medium,0.35,3.7012992408145218,16,pottedplant,9557,11089,0.8618450716926684,True
375,2008_000923,low_light,severe,0.15,1.3806825959858529,0,background,175592,180286,0.9739635911828983,False
375,2008_000923,low_light,severe,0.15,1.3806825959858529,16,pottedplant,5939,10633,0.5585441549891846,True
400,2008_001462,gaussian_noise,mild,10.0,22.249442331070885,0,background,150290,167587,0.8967879370118207,False
400,2008_001462,gaussian_noise,mild,10.0,22.249442331070885,3,bird,0,10807,0.0,True
400,2008_001462,gaussian_noise,mild,10.0,22.249442331070885,15,person,17243,23733,0.7265411031053807,True
400,2008_001462,gaussian_noise,medium,25.0,14.58253602451954,0,background,160610,167588,0.9583621739026661,False
400,2008_001462,gaussian_noise,medium,25.0,14.58253602451954,15,person,17242,24220,0.7118909991742361,True
400,2008_001462,gaussian_noise,severe,50.0,9.179226434015012,0,background,160392,167597,0.9570099703455313,False
400,2008_001462,gaussian_noise,severe,50.0,9.179226434015012,15,person,17233,24438,0.7051722726900729,True
400,2008_001462,jpeg_compression,mild,50.0,17.954101435582775,0,background,161217,167585,0.9620013724378673,False
400,2008_001462,jpeg_compression,mild,50.0,17.954101435582775,15,person,17245,23613,0.7303180451446237,True
400,2008_001462,jpeg_compression,medium,20.0,14.938803683424695,0,background,160553,167584,0.9580449207561581,False
400,2008_001462,jpeg_compression,medium,20.0,14.938803683424695,15,person,17246,24277,0.7103843143716274,True
400,2008_001462,jpeg_compression,severe,5.0,12.516791547137542,0,background,159513,171171,0.9318926687347739,False
400,2008_001462,jpeg_compression,severe,5.0,12.516791547137542,8,cat,0,21719,0.0,True
400,2008_001462,jpeg_compression,severe,5.0,12.516791547137542,15,person,0,17257,0.0,True
400,2008_001462,low_light,mild,0.6,7.902207012001567,0,background,164967,167585,0.9843780767968494,False
400,2008_001462,low_light,mild,0.6,7.902207012001567,15,person,17245,19863,0.8681971504807935,True
400,2008_001462,low_light,medium,0.35,3.7002465877629183,0,background,160866,167580,0.9599355531686359,False
400,2008_001462,low_light,medium,0.35,3.7002465877629183,15,person,17250,23964,0.7198297446169254,True
400,2008_001462,low_light,severe,0.15,1.379961577025027,0,background,160612,167581,0.9584141400278074,False
400,2008_001462,low_light,severe,0.15,1.379961577025027,15,person,17249,24218,0.7122388306218516,True
431,2008_002123,gaussian_noise,mild,10.0,22.643331573658937,0,background,102138,104152,0.9806628773331285,False
431,2008_002123,gaussian_noise,mild,10.0,22.643331573658937,2,bicycle,0,4,0.0,True
431,2008_002123,gaussian_noise,mild,10.0,22.643331573658937,14,motorbike,28984,31172,0.9298088027717182,True
431,2008_002123,gaussian_noise,mild,10.0,22.643331573658937,15,person,31502,32700,0.9633639143730887,True
431,2008_002123,gaussian_noise,medium,25.0,15.018539554347752,0,background,102320,104874,0.9756469668363942,False
431,2008_002123,gaussian_noise,medium,25.0,15.018539554347752,2,bicycle,0,30,0.0,True
431,2008_002123,gaussian_noise,medium,25.0,15.018539554347752,14,motorbike,27994,31131,0.8992322765089461,True
431,2008_002123,gaussian_noise,medium,25.0,15.018539554347752,15,person,31306,32997,0.9487529169318423,True
431,2008_002123,gaussian_noise,severe,50.0,9.546516415330235,0,background,101565,105969,0.9584406760467684,False
431,2008_002123,gaussian_noise,severe,50.0,9.546516415330235,14,motorbike,26513,31920,0.8306077694235589,True
431,2008_002123,gaussian_noise,severe,50.0,9.546516415330235,15,person,31219,33466,0.9328572282316381,True
431,2008_002123,jpeg_compression,mild,50.0,18.479123971081435,0,background,102137,104530,0.9771070506074812,False
431,2008_002123,jpeg_compression,mild,50.0,18.479123971081435,2,bicycle,0,318,0.0,True
431,2008_002123,jpeg_compression,mild,50.0,18.479123971081435,7,car,0,1,0.0,True
431,2008_002123,jpeg_compression,mild,50.0,18.479123971081435,14,motorbike,28222,31240,0.903393085787452,True
431,2008_002123,jpeg_compression,mild,50.0,18.479123971081435,15,person,31527,32677,0.9648070508308596,True
431,2008_002123,jpeg_compression,medium,20.0,15.128811542974406,0,background,102115,105030,0.9722460249452537,False
431,2008_002123,jpeg_compression,medium,20.0,15.128811542974406,2,bicycle,0,1275,0.0,True
431,2008_002123,jpeg_compression,medium,20.0,15.128811542974406,7,car,0,98,0.0,True
431,2008_002123,jpeg_compression,medium,20.0,15.128811542974406,14,motorbike,27087,30868,0.8775106906829079,True
431,2008_002123,jpeg_compression,medium,20.0,15.128811542974406,15,person,31403,32776,0.9581095923846717,True
431,2008_002123,jpeg_compression,severe,5.0,12.395664990790207,0,background,102769,153088,0.6713066994147158,False
431,2008_002123,jpeg_compression,severe,5.0,12.395664990790207,7,car,0,889,0.0,True
431,2008_002123,jpeg_compression,severe,5.0,12.395664990790207,14,motorbike,1101,30314,0.03631985221349871,True
431,2008_002123,jpeg_compression,severe,5.0,12.395664990790207,15,person,10234,32257,0.317264469727501,True
431,2008_002123,low_light,mild,0.6,7.90489021558269,0,background,102233,104782,0.9756733026664886,False
431,2008_002123,low_light,mild,0.6,7.90489021558269,2,bicycle,0,1642,0.0,True
431,2008_002123,low_light,mild,0.6,7.90489021558269,14,motorbike,26707,31082,0.8592432919374557,True
431,2008_002123,low_light,mild,0.6,7.90489021558269,15,person,31504,32702,0.9633661549752309,True
431,2008_002123,low_light,medium,0.35,3.7020710638744814,0,background,102241,106151,0.9631656790798014,False
431,2008_002123,low_light,medium,0.35,3.7020710638744814,2,bicycle,0,1865,0.0,True
431,2008_002123,low_light,medium,0.35,3.7020710638744814,14,motorbike,25349,30968,0.8185546370446913,True
431,2008_002123,low_light,medium,0.35,3.7020710638744814,15,person,31246,32832,0.951693469785575,True
431,2008_002123,low_light,severe,0.15,1.381298381525251,0,background,102314,107222,0.9542258118669676,False
431,2008_002123,low_light,severe,0.15,1.381298381525251,2,bicycle,0,1103,0.0,True
431,2008_002123,low_light,severe,0.15,1.381298381525251,14,motorbike,25016,30772,0.8129468347848694,True
431,2008_002123,low_light,severe,0.15,1.381298381525251,15,person,31218,33007,0.9457993758899628,True
440,2008_002221,gaussian_noise,mild,10.0,26.407878164228038,0,background,174261,174346,0.9995124637215652,False
440,2008_002221,gaussian_noise,mild,10.0,26.407878164228038,1,aeroplane,9338,9423,0.9909795182001486,True
440,2008_002221,gaussian_noise,medium,25.0,18.897511651191962,0,background,174254,174382,0.999265979286853,False
440,2008_002221,gaussian_noise,medium,25.0,18.897511651191962,1,aeroplane,9302,9430,0.9864262990455992,True
440,2008_002221,gaussian_noise,severe,50.0,13.80558718153421,0,background,174142,174404,0.9984977408775028,False
440,2008_002221,gaussian_noise,severe,50.0,13.80558718153421,1,aeroplane,9280,9542,0.9725424439320897,True
440,2008_002221,jpeg_compression,mild,50.0,34.42098658232619,0,background,174262,174386,0.9992889337446813,False
440,2008_002221,jpeg_compression,mild,50.0,34.42098658232619,1,aeroplane,9298,9422,0.9868393122479304,True
440,2008_002221,jpeg_compression,medium,20.0,31.587668983212588,0,background,174260,174379,0.9993175783781304,False
440,2008_002221,jpeg_compression,medium,20.0,31.587668983212588,1,aeroplane,9305,9424,0.9873726655348047,True
440,2008_002221,jpeg_compression,severe,5.0,25.48833253705228,0,background,174146,174352,0.9988184821510507,False
440,2008_002221,jpeg_compression,severe,5.0,25.48833253705228,1,aeroplane,9332,9538,0.9784021807506815,True
440,2008_002221,low_light,mild,0.6,7.9181346595839965,0,background,174258,174312,0.9996902106567535,False
440,2008_002221,low_light,mild,0.6,7.9181346595839965,1,aeroplane,9372,9426,0.9942711648631445,True
440,2008_002221,low_light,medium,0.35,3.7116502023785354,0,background,174262,174308,0.9997360993184478,False
440,2008_002221,low_light,medium,0.35,3.7116502023785354,1,aeroplane,9376,9422,0.9951178093822968,True
440,2008_002221,low_light,severe,0.15,1.3889003107865392,0,background,174261,174307,0.9997360978044485,False
440,2008_002221,low_light,severe,0.15,1.3889003107865392,1,aeroplane,9377,9423,0.995118327496551,True
444,2008_002258,gaussian_noise,mild,10.0,20.77519376779636,0,background,133284,134137,0.993640829897791,False
444,2008_002258,gaussian_noise,mild,10.0,20.77519376779636,7,car,27994,29145,0.9605078057985933,True
444,2008_002258,gaussian_noise,mild,10.0,20.77519376779636,15,person,0,298,0.0,True
444,2008_002258,gaussian_noise,medium,25.0,13.087267527341261,0,background,133142,133862,0.9946213264406628,False
444,2008_002258,gaussian_noise,medium,25.0,13.087267527341261,7,car,28567,29287,0.9754157134564824,True
444,2008_002258,gaussian_noise,severe,50.0,7.534965040864064,0,background,132164,133750,0.9881420560747664,False
444,2008_002258,gaussian_noise,severe,50.0,7.534965040864064,7,car,28679,30265,0.9475962332727573,True
444,2008_002258,jpeg_compression,mild,50.0,18.49362069044442,0,background,133300,134227,0.9930937888800316,False
444,2008_002258,jpeg_compression,mild,50.0,18.49362069044442,7,car,27912,29129,0.9582203302550723,True
444,2008_002258,jpeg_compression,mild,50.0,18.49362069044442,15,person,0,290,0.0,True
444,2008_002258,jpeg_compression,medium,20.0,16.20682821484082,0,background,133459,134669,0.9910150071657174,False
444,2008_002258,jpeg_compression,medium,20.0,16.20682821484082,7,car,27760,28970,0.9582326544701415,True
444,2008_002258,jpeg_compression,severe,5.0,13.05820440735996,0,background,125081,162081,0.7717190787322388,False
444,2008_002258,jpeg_compression,severe,5.0,13.05820440735996,7,car,214,28934,0.007396142946015069,True
444,2008_002258,jpeg_compression,severe,5.0,13.05820440735996,8,cat,0,5461,0.0,True
444,2008_002258,jpeg_compression,severe,5.0,13.05820440735996,12,dog,0,3087,0.0,True
444,2008_002258,low_light,mild,0.6,7.892099010921995,0,background,133364,134105,0.9944744789530592,False
444,2008_002258,low_light,mild,0.6,7.892099010921995,7,car,27888,29065,0.9595045587476346,True
444,2008_002258,low_light,mild,0.6,7.892099010921995,15,person,0,436,0.0,True
444,2008_002258,low_light,medium,0.35,3.6927454376473885,0,background,133377,133888,0.9961833771510517,False
444,2008_002258,low_light,medium,0.35,3.6927454376473885,7,car,27953,29052,0.9621712790857773,True
444,2008_002258,low_light,medium,0.35,3.6927454376473885,15,person,0,588,0.0,True
444,2008_002258,low_light,severe,0.15,1.3741745553671627,0,background,133400,133952,0.9958791208791209,False
444,2008_002258,low_light,severe,0.15,1.3741745553671627,7,car,28304,29029,0.975024975024975,True
444,2008_002258,low_light,severe,0.15,1.3741745553671627,15,person,0,173,0.0,True
456,2008_002710,gaussian_noise,mild,10.0,21.61225879316477,0,background,151285,151496,0.9986072239531076,False
456,2008_002710,gaussian_noise,mild,10.0,21.61225879316477,7,car,32146,32357,0.9934789999072844,True
456,2008_002710,gaussian_noise,medium,25.0,13.791561950299903,0,background,151286,151458,0.998864371640983,False
456,2008_002710,gaussian_noise,medium,25.0,13.791561950299903,7,car,32184,32356,0.9946841389541352,True
456,2008_002710,gaussian_noise,severe,50.0,8.152720642645614,0,background,151295,151565,0.998218586085178,False
456,2008_002710,gaussian_noise,severe,50.0,8.152720642645614,7,car,32077,32347,0.9916530126441401,True
456,2008_002710,jpeg_compression,mild,50.0,27.977873283321255,0,background,151312,151673,0.9976198796094229,False
456,2008_002710,jpeg_compression,mild,50.0,27.977873283321255,7,car,31969,32330,0.9888339004021033,True
456,2008_002710,jpeg_compression,medium,20.0,24.274192181492133,0,background,151305,151834,0.9965159318729665,False
456,2008_002710,jpeg_compression,medium,20.0,24.274192181492133,7,car,31808,32337,0.9836410303986146,True
456,2008_002710,jpeg_compression,severe,5.0,19.202447815196432,0,background,151318,158196,0.956522288806291,False
456,2008_002710,jpeg_compression,severe,5.0,19.202447815196432,7,car,25446,32324,0.7872169285979458,True
456,2008_002710,low_light,mild,0.6,7.893329925943668,0,background,151316,151771,0.9970020623175706,False
456,2008_002710,low_light,mild,0.6,7.893329925943668,7,car,31871,32326,0.9859246427024686,True
456,2008_002710,low_light,medium,0.35,3.693001790214014,0,background,151313,151907,0.996089712784796,False
456,2008_002710,low_light,medium,0.35,3.693001790214014,7,car,31735,32329,0.9816264035386186,True
456,2008_002710,low_light,severe,0.15,1.3748501098908994,0,background,151292,151803,0.9966337951160386,False
456,2008_002710,low_light,severe,0.15,1.3748501098908994,7,car,31839,32350,0.9842040185471407,True
469,2008_003060,gaussian_noise,mild,10.0,22.922384261994235,0,background,89596,91933,0.9745793131954793,False
469,2008_003060,gaussian_noise,mild,10.0,22.922384261994235,6,bus,73212,74944,0.9768894107600341,True
469,2008_003060,gaussian_noise,mild,10.0,22.922384261994235,7,car,13004,13769,0.9444404096158037,True
469,2008_003060,gaussian_noise,mild,10.0,22.922384261994235,15,person,61,519,0.11753371868978806,True
469,2008_003060,gaussian_noise,medium,25.0,15.169798532041819,0,background,89346,92736,0.9634446169772257,False
469,2008_003060,gaussian_noise,medium,25.0,15.169798532041819,6,bus,73138,76300,0.9585583224115334,True
469,2008_003060,gaussian_noise,medium,25.0,15.169798532041819,7,car,11015,13867,0.7943318670224273,True
469,2008_003060,gaussian_noise,medium,25.0,15.169798532041819,15,person,61,575,0.10608695652173913,True
469,2008_003060,gaussian_noise,severe,50.0,9.576673525477574,0,background,86714,99233,0.8738423709854585,False
469,2008_003060,gaussian_noise,severe,50.0,9.576673525477574,6,bus,71650,78170,0.9165920429832417,True
469,2008_003060,gaussian_noise,severe,50.0,9.576673525477574,7,car,7460,13717,0.5438506962163738,True
469,2008_003060,gaussian_noise,severe,50.0,9.576673525477574,15,person,1,93,0.010752688172043012,True
469,2008_003060,jpeg_compression,mild,50.0,23.27676715019607,0,background,89212,91655,0.973345698543451,False
469,2008_003060,jpeg_compression,mild,50.0,23.27676715019607,6,bus,73239,74993,0.9766111503740349,True
469,2008_003060,jpeg_compression,mild,50.0,23.27676715019607,7,car,13437,13769,0.9758878640424141,True
469,2008_003060,jpeg_compression,mild,50.0,23.27676715019607,15,person,55,678,0.08112094395280237,True
469,2008_003060,jpeg_compression,medium,20.0,20.66268709814728,0,background,89603,92228,0.9715379277442859,False
469,2008_003060,jpeg_compression,medium,20.0,20.66268709814728,6,bus,73060,75165,0.9719949444555311,True
469,2008_003060,jpeg_compression,medium,20.0,20.66268709814728,7,car,13099,13758,0.9521005960168629,True
469,2008_003060,jpeg_compression,medium,20.0,20.66268709814728,15,person,0,125,0.0,True
469,2008_003060,jpeg_compression,severe,5.0,16.297495177638964,0,background,89911,176620,0.5090646585890612,False
469,2008_003060,jpeg_compression,severe,5.0,16.297495177638964,6,bus,0,74792,0.0,True
469,2008_003060,jpeg_compression,severe,5.0,16.297495177638964,7,car,201,13723,0.01464694308824601,True
469,2008_003060,jpeg_compression,severe,5.0,16.297495177638964,15,person,0,93,0.0,True
469,2008_003060,jpeg_compression,severe,5.0,16.297495177638964,20,tvmonitor,0,1698,0.0,True
469,2008_003060,low_light,mild,0.6,7.90295970096304,0,background,89561,91970,0.9738066760900294,False
469,2008_003060,low_light,mild,0.6,7.90295970096304,6,bus,73234,75340,0.9720467215290682,True
469,2008_003060,low_light,mild,0.6,7.90295970096304,7,car,12535,13755,0.9113049800072701,True
469,2008_003060,low_light,mild,0.6,7.90295970096304,15,person,61,582,0.10481099656357389,True
469,2008_003060,low_light,medium,0.35,3.7009217752001256,0,background,89591,92833,0.965077073885364,False
469,2008_003060,low_light,medium,0.35,3.7009217752001256,6,bus,73199,75849,0.9650621629817137,True
469,2008_003060,low_light,medium,0.35,3.7009217752001256,7,car,11180,13736,0.8139196272568433,True
469,2008_003060,low_light,medium,0.35,3.7009217752001256,15,person,61,589,0.1035653650254669,True
469,2008_003060,low_light,severe,0.15,1.3804048265520512,0,background,89071,101836,0.8746514002906635,False
469,2008_003060,low_light,severe,0.15,1.3804048265520512,6,bus,71529,77580,0.9220030935808198,True
469,2008_003060,low_light,severe,0.15,1.3804048265520512,7,car,1461,13710,0.10656455142231948,True
469,2008_003060,low_light,severe,0.15,1.3804048265520512,15,person,70,1781,0.039303761931499155,True
474,2008_003094,gaussian_noise,mild,10.0,24.449247341470688,0,background,164213,164442,0.998607411731796,False
474,2008_003094,gaussian_noise,mild,10.0,24.449247341470688,10,cow,13188,13405,0.9838120104438642,True
474,2008_003094,gaussian_noise,mild,10.0,24.449247341470688,15,person,647,769,0.8413524057217165,True
474,2008_003094,gaussian_noise,medium,25.0,16.78603929299682,0,background,164193,164594,0.9975637022005662,False
474,2008_003094,gaussian_noise,medium,25.0,16.78603929299682,10,cow,13073,13410,0.974869500372856,True
474,2008_003094,gaussian_noise,medium,25.0,16.78603929299682,15,person,621,773,0.8033635187580854,True
474,2008_003094,gaussian_noise,severe,50.0,11.2589916107437,0,background,164137,165236,0.9933489070178412,False
474,2008_003094,gaussian_noise,severe,50.0,11.2589916107437,10,cow,10244,13426,0.762997169670788,True
474,2008_003094,gaussian_noise,severe,50.0,11.2589916107437,13,horse,0,2303,0.0,True
474,2008_003094,gaussian_noise,severe,50.0,11.2589916107437,15,person,532,786,0.6768447837150128,True
474,2008_003094,jpeg_compression,mild,50.0,25.72246410095058,0,background,164174,164493,0.9980607077504818,False
474,2008_003094,jpeg_compression,mild,50.0,25.72246410095058,10,cow,13140,13432,0.9782608695652174,True
474,2008_003094,jpeg_compression,mild,50.0,25.72246410095058,15,person,656,769,0.8530559167750326,True
474,2008_003094,jpeg_compression,medium,20.0,23.20579852667006,0,background,164218,164746,0.9967950663445546,False
474,2008_003094,jpeg_compression,medium,20.0,23.20579852667006,10,cow,12213,13344,0.9152428057553957,True
