dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,mean_iou_all_classes,mean_iou_foreground,num_evaluated_classes,num_evaluated_foreground_classes
400,2008_001462,jpeg_compression,medium,20.0,14.938803683424695,0.8342146175638927,0.7103843143716274,2,1
400,2008_001462,jpeg_compression,severe,5.0,12.516791547137542,0.31063088957825796,0.0,3,2
400,2008_001462,low_light,mild,0.6,7.902207012001567,0.9262876136388214,0.8681971504807935,2,1
400,2008_001462,low_light,medium,0.35,3.7002465877629183,0.8398826488927806,0.7198297446169254,2,1
400,2008_001462,low_light,severe,0.15,1.379961577025027,0.8353264853248294,0.7122388306218516,2,1
431,2008_002123,gaussian_noise,mild,10.0,22.643331573658937,0.7184588986194839,0.6310575723816023,4,3
431,2008_002123,gaussian_noise,medium,25.0,15.018539554347752,0.7059080400692956,0.6159950644802628,4,3
431,2008_002123,gaussian_noise,severe,50.0,9.546516415330235,0.9073018912339884,0.8817324988275985,3,2
431,2008_002123,jpeg_compression,mild,50.0,18.479123971081435,0.5690614374451586,0.4670500341545779,5,4
431,2008_002123,jpeg_compression,medium,20.0,15.128811542974406,0.5615732616025666,0.4589050707668949,5,4
431,2008_002123,jpeg_compression,severe,5.0,12.395664990790207,0.2562227553389289,0.1178614406469999,4,3
431,2008_002123,low_light,mild,0.6,7.90489021558269,0.6995706873947938,0.607536482304229,4,3
431,2008_002123,low_light,medium,0.35,3.7020710638744814,0.683353446477517,0.5900827022767555,4,3
431,2008_002123,low_light,severe,0.15,1.381298381525251,0.6782430056354499,0.5862487368916107,4,3
440,2008_002221,gaussian_noise,mild,10.0,26.407878164228038,0.9952459909608569,0.9909795182001486,2,1
440,2008_002221,gaussian_noise,medium,25.0,18.897511651191962,0.9928461391662261,0.9864262990455992,2,1
440,2008_002221,gaussian_noise,severe,50.0,13.80558718153421,0.9855200924047962,0.9725424439320897,2,1
440,2008_002221,jpeg_compression,mild,50.0,34.42098658232619,0.9930641229963059,0.9868393122479304,2,1
440,2008_002221,jpeg_compression,medium,20.0,31.587668983212588,0.9933451219564675,0.9873726655348047,2,1
440,2008_002221,jpeg_compression,severe,5.0,25.48833253705228,0.9886103314508661,0.9784021807506815,2,1
440,2008_002221,low_light,mild,0.6,7.9181346595839965,0.996980687759949,0.9942711648631445,2,1
440,2008_002221,low_light,medium,0.35,3.7116502023785354,0.9974269543503722,0.9951178093822968,2,1
440,2008_002221,low_light,severe,0.15,1.3889003107865392,0.9974272126504997,0.995118327496551,2,1
444,2008_002258,gaussian_noise,mild,10.0,20.77519376779636,0.6513828785654615,0.48025390289929665,3,2
444,2008_002258,gaussian_noise,medium,25.0,13.087267527341261,0.9850185199485726,0.9754157134564824,2,1
444,2008_002258,gaussian_noise,severe,50.0,7.534965040864064,0.9678691446737618,0.9475962332727573,2,1
444,2008_002258,jpeg_compression,mild,50.0,18.49362069044442,0.6504380397117013,0.4791101651275361,3,2
444,2008_002258,jpeg_compression,medium,20.0,16.20682821484082,0.9746238308179295,0.9582326544701415,2,1
444,2008_002258,jpeg_compression,severe,5.0,13.05820440735996,0.19477880541956347,0.002465380982005023,4,3
444,2008_002258,low_light,mild,0.6,7.892099010921995,0.6513263459002313,0.4797522793738173,3,2
444,2008_002258,low_light,medium,0.35,3.6927454376473885,0.6527848854122763,0.48108563954288863,3,2
444,2008_002258,low_light,severe,0.15,1.3741745553671627,0.6569680319680319,0.4875124875124875,3,2
456,2008_002710,gaussian_noise,mild,10.0,21.61225879316477,0.996043111930196,0.9934789999072844,2,1
456,2008_002710,gaussian_noise,medium,25.0,13.791561950299903,0.9967742552975591,0.9946841389541352,2,1
456,2008_002710,gaussian_noise,severe,50.0,8.152720642645614,0.994935799364659,0.9916530126441401,2,1
456,2008_002710,jpeg_compression,mild,50.0,27.977873283321255,0.993226890005763,0.9888339004021033,2,1
456,2008_002710,jpeg_compression,medium,20.0,24.274192181492133,0.9900784811357906,0.9836410303986146,2,1
456,2008_002710,jpeg_compression,severe,5.0,19.202447815196432,0.8718696087021184,0.7872169285979458,2,1
456,2008_002710,low_light,mild,0.6,7.893329925943668,0.9914633525100196,0.9859246427024686,2,1
456,2008_002710,low_light,medium,0.35,3.693001790214014,0.9888580581617072,0.9816264035386186,2,1
456,2008_002710,low_light,severe,0.15,1.3748501098908994,0.9904189068315896,0.9842040185471407,2,1
469,2008_003060,gaussian_noise,mild,10.0,22.922384261994235,0.7533607130652763,0.679621179688542,4,3
469,2008_003060,gaussian_noise,medium,25.0,15.169798532041819,0.7056054407332314,0.6196590486518999,4,3
469,2008_003060,gaussian_noise,severe,50.0,9.576673525477574,0.5862594495892792,0.49039847579055285,4,3
469,2008_003060,jpeg_compression,mild,50.0,23.27676715019607,0.7517414142281756,0.6778733194564172,4,3
469,2008_003060,jpeg_compression,medium,20.0,20.66268709814728,0.7239083670541699,0.6413651801574647,4,3
469,2008_003060,jpeg_compression,severe,5.0,16.297495177638964,0.10474232033546145,0.0036617357720615026,5,4
469,2008_003060,low_light,mild,0.6,7.90295970096304,0.7404923435474854,0.6627208993666375,4,3
469,2008_003060,low_light,medium,0.35,3.7009217752001256,0.7119060572873469,0.6275157184213412,4,3
469,2008_003060,low_light,severe,0.15,1.3804048265520512,0.48563070180632545,0.35595713564487946,4,3
474,2008_003094,gaussian_noise,mild,10.0,24.449247341470688,0.9412572759657923,0.9125822080827903,3,2
474,2008_003094,gaussian_noise,medium,25.0,16.78603929299682,0.9252655737771692,0.8891165095654707,3,2
474,2008_003094,gaussian_noise,severe,50.0,11.2589916107437,0.6082977151009105,0.47994731779526695,4,3
474,2008_003094,jpeg_compression,mild,50.0,25.72246410095058,0.9431258313635773,0.915658393170125,3,2
474,2008_003094,jpeg_compression,medium,20.0,23.20579852667006,0.7009476123548845,0.6023317943583278,4,3
474,2008_003094,jpeg_compression,severe,5.0,19.427793141170106,0.1847921188470665,0.0,5,4
474,2008_003094,low_light,mild,0.6,7.917552997019851,0.9596284483159095,0.9398775846702621,3,2
474,2008_003094,low_light,medium,0.35,3.7074016168302344,0.9608360736314442,0.9417832238477234,3,2
474,2008_003094,low_light,severe,0.15,1.3915453256393342,0.9535113563202063,0.9311360659659886,3,2
490,2008_003523,gaussian_noise,mild,10.0,22.029967382408906,0.6659976105203297,0.589752073003277,4,3
490,2008_003523,gaussian_noise,medium,25.0,14.286393995931059,0.3770312792502468,0.3062004399550761,4,3
490,2008_003523,gaussian_noise,severe,50.0,8.698061260733532,0.5022257265889991,0.4578106250681793,3,2
490,2008_003523,jpeg_compression,mild,50.0,21.054830616349992,0.4515916164472884,0.35710489683272895,6,5
490,2008_003523,jpeg_compression,medium,20.0,18.922478977697917,0.5154933237406886,0.4473803980532527,4,3
490,2008_003523,jpeg_compression,severe,5.0,15.51471703392367,0.26270855961271283,0.16970823908292756,5,4
490,2008_003523,low_light,mild,0.6,7.897870133795647,0.6943764511298651,0.6130241471782639,4,3
490,2008_003523,low_light,medium,0.35,3.697202828787849,0.6967581150335413,0.6122443338687487,4,3
490,2008_003523,low_light,severe,0.15,1.3774438032552498,0.5693173578893009,0.5012069661902651,4,3
492,2008_003585,gaussian_noise,mild,10.0,21.763673926545067,0.9493744774075078,0.9417416963002194,2,1
492,2008_003585,gaussian_noise,medium,25.0,14.147462661981116,0.9525101185165229,0.9455958224018679,2,1
492,2008_003585,gaussian_noise,severe,50.0,8.670541961411425,0.6092202866722005,0.45776222539445927,3,2
492,2008_003585,jpeg_compression,mild,50.0,27.304419977309994,0.9422588437027695,0.9332752018804261,2,1
492,2008_003585,jpeg_compression,medium,20.0,23.954037202614245,0.9131411179558544,0.9004126886356637,2,1
492,2008_003585,jpeg_compression,severe,5.0,17.76923966553648,0.8359536258777084,0.8047647587653581,2,1
492,2008_003585,low_light,mild,0.6,7.905984021527023,0.9475788278368136,0.9396004492737162,2,1
492,2008_003585,low_light,medium,0.35,3.6989255035126116,0.9458865117839877,0.9377641376534513,2,1
492,2008_003585,low_light,severe,0.15,1.3807181228232053,0.9402432379116451,0.9317144739950514,2,1
520,2008_004547,gaussian_noise,mild,10.0,23.632927405023857,0.9500137935052874,0.9141125343092407,2,1
520,2008_004547,gaussian_noise,medium,25.0,16.03954965975292,0.9319702307518661,0.882927763939452,2,1
520,2008_004547,gaussian_noise,severe,50.0,10.614493856998703,0.44058905520742314,0.019044294469009387,2,1
520,2008_004547,jpeg_compression,mild,50.0,25.335955690823376,0.9380388723205337,0.8937654737789782,2,1
520,2008_004547,jpeg_compression,medium,20.0,22.316713654148334,0.7760337256888894,0.6307286992270056,2,1
520,2008_004547,jpeg_compression,severe,5.0,18.857211891399665,0.42991622131490675,0.0,2,1
520,2008_004547,low_light,mild,0.6,7.897263168879174,0.9678054245701476,0.9445799930289299,2,1
520,2008_004547,low_light,medium,0.35,3.7024729279971167,0.9471306457622324,0.9089112746997288,2,1
520,2008_004547,low_light,severe,0.15,1.378508210628847,0.8767965103312378,0.7871433002481389,2,1
544,2008_005300,gaussian_noise,mild,10.0,21.15184231157793,0.9924346269491624,0.9884036285420369,2,1
544,2008_005300,gaussian_noise,medium,25.0,13.472519638502591,0.9667745890087742,0.948995507135042,2,1
544,2008_005300,gaussian_noise,severe,50.0,8.042434216060318,0.3015386677203271,0.0,3,2
544,2008_005300,jpeg_compression,mild,50.0,23.48979635925061,0.9891148210490066,0.983330229092941,2,1
544,2008_005300,jpeg_compression,medium,20.0,22.033108454586056,0.4696073204885397,0.30340448682157223,4,3
544,2008_005300,jpeg_compression,severe,5.0,17.81481880260959,0.3194230164406205,0.058223887564185055,2,1
544,2008_005300,low_light,mild,0.6,7.8942434862356645,0.9911586542993369,0.9864485981308411,2,1
544,2008_005300,low_light,medium,0.35,3.6944664858420757,0.9819393322239998,0.9723307291666666,2,1
544,2008_005300,low_light,severe,0.15,1.3755474815100888,0.756547658937657,0.6208990393329709,2,1
545,2008_005321,gaussian_noise,mild,10.0,20.559192011590227,0.856841935675901,0.7645788975632837,2,1
545,2008_005321,gaussian_noise,medium,25.0,12.984795533621494,0.7534337161687462,0.6225377334356613,2,1
545,2008_005321,gaussian_noise,severe,50.0,7.588084242309074,0.41928679193526264,0.0,2,1
545,2008_005321,jpeg_compression,mild,50.0,21.83851961166237,0.9258403155564566,0.8753080168776372,2,1
545,2008_005321,jpeg_compression,medium,20.0,19.331481588784655,0.8868198996639794,0.8160809130975252,2,1
545,2008_005321,jpeg_compression,severe,5.0,15.45709473075918,0.41928679193526264,0.0,2,1
545,2008_005321,low_light,mild,0.6,7.894152553907156,0.808678704724664,0.6776963212469453,2,1
545,2008_005321,low_light,medium,0.35,3.694496586906126,0.827604692047528,0.7119918763684828,2,1
545,2008_005321,low_light,severe,0.15,1.3749991142221343,0.8779749334066604,0.794775994929446,2,1
552,2008_005600,gaussian_noise,mild,10.0,20.90767709990713,0.37660601408488126,0.27457453891984274,6,5
552,2008_005600,gaussian_noise,medium,25.0,13.433599626300712,0.3871431240047876,0.28081122039223694,5,4
552,2008_005600,gaussian_noise,severe,50.0,8.041430308205333,0.3282035171765263,0.20852255683681087,4,3
552,2008_005600,jpeg_compression,mild,50.0,24.909406715903444,0.4332301948582156,0.32762100633277536,6,5
552,2008_005600,jpeg_compression,medium,20.0,21.44828642826201,0.37407447331706933,0.252223606536954,6,5
552,2008_005600,jpeg_compression,severe,5.0,16.243258208771913,0.13617542010867478,0.006973099190736653,4,3
552,2008_005600,low_light,mild,0.6,7.898397581450112,0.4254840690900869,0.3287080852649871,6,5
552,2008_005600,low_light,medium,0.35,3.6972375078132163,0.4206561706521024,0.3222241229731475,6,5
552,2008_005600,low_light,severe,0.15,1.3770663771540268,0.48627094386466785,0.3856270198399206,4,3
556,2008_005679,gaussian_noise,mild,10.0,24.643292830892637,0.6249456629918373,0.48626739593781343,3,2
556,2008_005679,gaussian_noise,medium,25.0,16.969946028736924,0.6419459153858172,0.4884083711207337,3,2
556,2008_005679,gaussian_noise,severe,50.0,11.472901886547781,0.8113326878630378,0.8430218611568662,2,1
556,2008_005679,jpeg_compression,mild,50.0,29.53156413376714,0.6264588838660222,0.4816375794884615,3,2
556,2008_005679,jpeg_compression,medium,20.0,26.770259792627513,0.9405342354145302,0.9575017701111863,2,1
556,2008_005679,jpeg_compression,severe,5.0,21.070858962185003,0.15268498168498168,0.0,3,2
556,2008_005679,low_light,mild,0.6,7.91594700793988,0.9467563065312141,0.9618136185583938,2,1
556,2008_005679,low_light,medium,0.35,3.708517201393416,0.9328487477125704,0.9520832849208747,2,1
556,2008_005679,low_light,severe,0.15,1.3868256889428754,0.8917506225014074,0.9226583163591038,2,1
565,2008_005843,gaussian_noise,mild,10.0,22.387452621244364,0.6597626466849472,0.49057344854674,3,2
565,2008_005843,gaussian_noise,medium,25.0,14.474558138210531,0.6575617965820931,0.48980392156862745,3,2
565,2008_005843,gaussian_noise,severe,50.0,8.788749079680201,0.6412365850203641,0.47054202670856243,3,2
565,2008_005843,jpeg_compression,mild,50.0,29.446839342206488,0.6462781565583887,0.4721131186174391,3,2
565,2008_005843,jpeg_compression,medium,20.0,26.31545802890825,0.5393440372228521,0.31343283582089554,3,2
565,2008_005843,jpeg_compression,severe,5.0,18.018101991470445,0.33163952085719456,0.0,3,2
565,2008_005843,low_light,mild,0.6,7.900692339023177,0.6509015354033593,0.4783974862529458,3,2
565,2008_005843,low_light,medium,0.35,3.6980879187213223,0.617600916934141,0.43087195600942657,3,2
565,2008_005843,low_light,severe,0.15,1.3783880872099492,0.6388616876903541,0.46190102120974075,3,2
588,2008_006482,gaussian_noise,mild,10.0,20.982119289345192,0.6969224424119805,0.5960951735555167,4,3
588,2008_006482,gaussian_noise,medium,25.0,13.402563490635961,0.9611162536725777,0.9420279327787786,3,2
588,2008_006482,gaussian_noise,severe,50.0,8.122218552600497,0.6510106231603656,0.5016130841814023,3,2
588,2008_006482,jpeg_compression,mild,50.0,25.134532579442038,0.7836806195619991,0.675847931767602,3,2
588,2008_006482,jpeg_compression,medium,20.0,21.93184195540728,0.9759043297205432,0.9641702042239302,3,2
588,2008_006482,jpeg_compression,severe,5.0,16.74634457038358,0.482995341842902,0.33346691597167516,4,3
588,2008_006482,low_light,mild,0.6,7.897502430326687,0.962678493780571,0.9442889436955679,3,2
588,2008_006482,low_light,medium,0.35,3.6962018975521977,0.7275554341735622,0.6369922448558313,4,3
588,2008_006482,low_light,severe,0.15,1.3770322175009415,0.7567360331783451,0.6365470129348219,3,2
613,2008_007428,gaussian_noise,mild,10.0,22.81201536212467,0.8385649549574502,0.7594543087775085,3,2
613,2008_007428,gaussian_noise,medium,25.0,14.989495577259191,0.3284530956932217,0.0,3,2
613,2008_007428,gaussian_noise,severe,50.0,9.395184705357082,0.3284530956932217,0.0,3,2
613,2008_007428,jpeg_compression,mild,50.0,29.25319974228607,0.696045206039524,0.547284753260914,3,2
613,2008_007428,jpeg_compression,medium,20.0,26.336404311150922,0.24499905769593194,0.0,4,3
613,2008_007428,jpeg_compression,severe,5.0,21.47004979999201,0.3284530956932217,0.0,3,2
613,2008_007428,low_light,mild,0.6,7.912626459490203,0.8664347756726601,0.8009249274507972,3,2
613,2008_007428,low_light,medium,0.35,3.7035384849334454,0.3555686301402523,0.04029099048684947,3,2
613,2008_007428,low_light,severe,0.15,1.3830553959194856,0.3284530956932217,0.0,3,2
637,2009_000006,gaussian_noise,mild,10.0,22.929544278642638,0.9848482236986142,0.9797666541211894,2,1
637,2009_000006,gaussian_noise,medium,25.0,15.396891911943467,0.6490546552963528,0.4823920464754147,3,2
637,2009_000006,gaussian_noise,severe,50.0,9.891228991873852,0.9482198089119025,0.9319573729579324,2,1
637,2009_000006,jpeg_compression,mild,50.0,21.248434645873754,0.9862989474264112,0.9817407090666307,2,1
637,2009_000006,jpeg_compression,medium,20.0,19.560622453732957,0.6536059624837266,0.4869474599652132,3,2
637,2009_000006,jpeg_compression,severe,5.0,16.227482336089952,0.7697521869134227,0.678204140805509,2,1
637,2009_000006,low_light,mild,0.6,7.908917784015193,0.9908413031746968,0.9877811760806352,2,1
637,2009_000006,low_light,medium,0.35,3.70403402864854,0.9880340568381336,0.984022428892272,2,1
637,2009_000006,low_light,severe,0.15,1.3832224134624338,0.9808048474040687,0.9743416000361386,2,1
664,2009_000553,gaussian_noise,mild,10.0,22.843440471399454,0.635300449982335,0.4844727435210009,3,2
664,2009_000553,gaussian_noise,medium,25.0,14.955563729235218,0.9340172345594504,0.8835322688988787,2,1
664,2009_000553,gaussian_noise,severe,50.0,9.278061936764196,0.547732167532324,0.33313083337935606,3,2
664,2009_000553,jpeg_compression,mild,50.0,26.93404830451842,0.47683862939242766,0.3247531800895483,4,3
664,2009_000553,jpeg_compression,medium,20.0,24.611995827812937,0.6358442510030881,0.4616120799659719,3,2
664,2009_000553,jpeg_compression,severe,5.0,19.510915599216645,0.6106916583844364,0.2989370870439529,2,1
664,2009_000553,low_light,mild,0.6,7.900031933726549,0.9849483483146029,0.9731967992837558,2,1
664,2009_000553,low_light,medium,0.35,3.6987380964453527,0.9809815011388643,0.9661507627213005,2,1
664,2009_000553,low_light,severe,0.15,1.3787529416802724,0.9690650348493999,0.9450489365192192,2,1
691,2009_001085,gaussian_noise,mild,10.0,20.334521434978235,0.5342543051294606,0.3192375998147918,3,2
691,2009_001085,gaussian_noise,medium,25.0,12.485605051481922,0.4804644621624812,0.24004454826968002,3,2
691,2009_001085,gaussian_noise,severe,50.0,6.909561900458226,0.46606026769172076,0.22158698080093603,3,2
691,2009_001085,jpeg_compression,mild,50.0,22.983461578166526,0.536730657724588,0.32356040291375576,3,2
691,2009_001085,jpeg_compression,medium,20.0,20.746468366020075,0.4861061587979337,0.24854206385983157,3,2
691,2009_001085,jpeg_compression,severe,5.0,16.263620048575337,0.31707604172073467,0.018774488463212887,3,2
691,2009_001085,low_light,mild,0.6,7.882853259996719,0.6034801019698031,0.42249412785947715,3,2
691,2009_001085,low_light,medium,0.35,3.6864731840722644,0.6068800979756831,0.42772079218350834,3,2
691,2009_001085,low_light,severe,0.15,1.3691370215601117,0.6028370480248932,0.42247292169438805,3,2
699,2009_001140,gaussian_noise,mild,10.0,19.53763890406751,0.9138086753181188,0.8800291976879523,3,2
699,2009_001140,gaussian_noise,medium,25.0,11.8375403003477,0.8558725218591182,0.7947681170640737,3,2
699,2009_001140,gaussian_noise,severe,50.0,6.3575814884623405,0.6270501362681171,0.5128971957409229,4,3
699,2009_001140,jpeg_compression,mild,50.0,18.234740568333148,0.8774993382918517,0.8252329568133537,3,2
699,2009_001140,jpeg_compression,medium,20.0,15.650065978202136,0.8745732892686121,0.8224468406440332,3,2
699,2009_001140,jpeg_compression,severe,5.0,12.07788973537081,0.15393838440650695,6.2094060082212535e-06,4,3
699,2009_001140,low_light,mild,0.6,7.884798329869231,0.9236887923141234,0.8938093035715571,3,2
699,2009_001140,low_light,medium,0.35,3.687249884825082,0.9241159663301746,0.8952459180024963,3,2
699,2009_001140,low_light,severe,0.15,1.3699820348953764,0.7948247248296996,0.7043071121344197,3,2
704,2009_001197,gaussian_noise,mild,10.0,23.567864194167324,0.9115486281499896,0.8724874309714182,3,2
704,2009_001197,gaussian_noise,medium,25.0,15.948829117493514,0.8886346699749103,0.8401751259837137,3,2
704,2009_001197,gaussian_noise,severe,50.0,10.505230659454961,0.7878954364247318,0.6990416002284882,3,2
704,2009_001197,jpeg_compression,mild,50.0,23.5671234021543,0.8859975223541198,0.835709110044645,3,2
704,2009_001197,jpeg_compression,medium,20.0,21.748376995204197,0.865432804063551,0.8064899096041139,3,2
704,2009_001197,jpeg_compression,severe,5.0,17.97962131332188,0.6557855258198989,0.5112088407736749,3,2
704,2009_001197,low_light,mild,0.6,7.908370535200188,0.8943620619014383,0.8471535610360542,3,2
704,2009_001197,low_light,medium,0.35,3.7045529293096378,0.8684591229425918,0.8095380595509191,3,2
704,2009_001197,low_light,severe,0.15,1.3833935133657094,0.8218719331623433,0.7469671611798416,3,2
705,2009_001203,gaussian_noise,mild,10.0,19.731101764519252,0.964637228648783,0.941674904674481,2,1
705,2009_001203,gaussian_noise,medium,25.0,11.91207563300387,0.9929180080048252,0.9882138607971446,2,1
705,2009_001203,gaussian_noise,severe,50.0,6.462985601375324,0.2551970406049572,0.07866137010942888,5,4
705,2009_001203,jpeg_compression,mild,50.0,19.243114793202324,0.9644588261913549,0.9413861246382949,2,1
705,2009_001203,jpeg_compression,medium,20.0,16.912423783242218,0.9761936877796638,0.9605992941006987,2,1
705,2009_001203,jpeg_compression,severe,5.0,13.5797254720182,0.2189913836043149,0.0,4,3
705,2009_001203,low_light,mild,0.6,7.878908916695862,0.9882505549078298,0.9804872671149818,2,1
705,2009_001203,low_light,medium,0.35,3.68338207532876,0.9899513572525096,0.9833032324647083,2,1
705,2009_001203,low_light,severe,0.15,1.3670183196258567,0.9834480999988702,0.9724736744873452,2,1
711,2009_001270,gaussian_noise,mild,10.0,23.84026405981007,0.9731844941046031,0.964167570122036,2,1
711,2009_001270,gaussian_noise,medium,25.0,16.244467046832384,0.9128600267811474,0.8828156044889626,2,1
711,2009_001270,gaussian_noise,severe,50.0,10.79290155532209,0.4608444015438938,0.2797702572568441,3,2
711,2009_001270,jpeg_compression,mild,50.0,32.173165276285744,0.6491459225142955,0.48174749786318893,3,2
711,2009_001270,jpeg_compression,medium,20.0,29.528508805335576,0.8801098953410512,0.8434072226605248,2,1
711,2009_001270,jpeg_compression,severe,5.0,24.434622702328692,0.5586956271469371,0.4055362205268859,2,1
711,2009_001270,low_light,mild,0.6,7.909286623851343,0.9744800177915742,0.9660905078173343,2,1
711,2009_001270,low_light,medium,0.35,3.7052290956977876,0.9713910819191083,0.961776099301612,2,1
711,2009_001270,low_light,severe,0.15,1.383865670792418,0.9532186767222125,0.937222098710538,2,1
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,0.5414686090290504,0.4876926514671137,6,5
715,2009_001339,gaussian_noise,medium,25.0,15.056154444327785,0.587246564911904,0.5349777405464256,5,4
715,2009_001339,gaussian_noise,severe,50.0,9.560412222098131,0.45966396660828635,0.39313492596634597,4,3
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,0.5245005226584148,0.4728901887891821,6,5
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,0.4477174288634631,0.38308733556200175,6,5
715,2009_001339,jpeg_compression,severe,5.0,17.305896014823414,0.40791285986470366,0.35025556709260125,4,3
715,2009_001339,low_light,mild,0.6,7.90452135092262,0.5417197102211616,0.4946574169415256,6,5
715,2009_001339,low_light,medium,0.35,3.7014519390474234,0.5498439943674632,0.5021460386298701,6,5
715,2009_001339,low_light,severe,0.15,1.3810082613153747,0.6592238784051827,0.6242045339876313,5,4
724,2009_001481,gaussian_noise,mild,10.0,23.427615174147505,0.5753685525447769,0.47864783732784,4,3
724,2009_001481,gaussian_noise,medium,25.0,15.631963381180585,0.42904933006591167,0.21827195929417137,3,2
724,2009_001481,gaussian_noise,severe,50.0,10.082566854117886,0.4253909356811975,0.21345077109459415,3,2
724,2009_001481,jpeg_compression,mild,50.0,25.084270343632266,0.57766008834225,0.4806378732899577,4,3
724,2009_001481,jpeg_compression,medium,20.0,21.738601201292575,0.7807095952305408,0.7294721826086311,3,2
724,2009_001481,jpeg_compression,severe,5.0,17.84212548055962,0.32354885068509087,0.1428157443806068,4,3
724,2009_001481,low_light,mild,0.6,7.905053562006861,0.5783428897194667,0.48093939973135735,4,3
724,2009_001481,low_light,medium,0.35,3.701505554866732,0.7685042214312805,0.7178366029548723,3,2
724,2009_001481,low_light,severe,0.15,1.3816344841415107,0.5126000986334398,0.34193228087636995,3,2
731,2009_001636,gaussian_noise,mild,10.0,21.17673869865721,0.9934040713781733,0.9946284878252691,2,1
731,2009_001636,gaussian_noise,medium,25.0,13.506581694041815,0.9866385632719673,0.9890734357045858,2,1
731,2009_001636,gaussian_noise,severe,50.0,8.077294576956934,0.6176595972808826,0.4580261096605744,3,2
731,2009_001636,jpeg_compression,mild,50.0,24.81269273761231,0.9962068780875998,0.9969171604435109,2,1
731,2009_001636,jpeg_compression,medium,20.0,22.27809870015283,0.9953078017837285,0.9961891437580263,2,1
731,2009_001636,jpeg_compression,severe,5.0,17.199033445324055,0.12965995032356512,0.0,4,3
731,2009_001636,low_light,mild,0.6,7.895384863278271,0.9958350291820698,0.9966142077873221,2,1
731,2009_001636,low_light,medium,0.35,3.6950673821997655,0.9950009400038724,0.9959375489530573,2,1
731,2009_001636,low_light,severe,0.15,1.3758771291651257,0.9878851851157385,0.9901864063554702,2,1
732,2009_001640,gaussian_noise,mild,10.0,21.983998907422144,0.44057804297218356,0.32766005335663545,4,3
732,2009_001640,gaussian_noise,medium,25.0,14.19207365049745,0.643608158184318,0.49199731929907553,3,2
732,2009_001640,gaussian_noise,severe,50.0,8.589916219465483,0.6058043737936646,0.4332975466221321,3,2
732,2009_001640,jpeg_compression,mild,50.0,25.35275509775449,0.9803001502759081,0.9713233830845771,2,1
732,2009_001640,jpeg_compression,medium,20.0,22.50382962176444,0.6189599710940871,0.48249502089272467,3,2
732,2009_001640,jpeg_compression,severe,5.0,18.51744298669476,0.2429082288653166,0.0,3,2
732,2009_001640,low_light,mild,0.6,7.897039216765962,0.9858749741610074,0.9794632206759444,2,1
732,2009_001640,low_light,medium,0.35,3.6965171513170247,0.9838255801646072,0.9765210855289185,2,1
732,2009_001640,low_light,severe,0.15,1.3771197317665582,0.9687668110750887,0.9549109651417389,2,1
761,2009_002083,gaussian_noise,mild,10.0,21.503371878492775,0.32107200989221907,0.14433069107100213,4,3
761,2009_002083,gaussian_noise,medium,25.0,13.925099401621262,0.3834207918273296,0.2058472986558053,4,3
761,2009_002083,gaussian_noise,severe,50.0,8.501140718423734,0.18040998370357664,0.0,5,4
761,2009_002083,jpeg_compression,mild,50.0,19.75265441525828,0.33773302051382925,0.16501650165016502,4,3
761,2009_002083,jpeg_compression,medium,20.0,18.031565192737318,0.5180511446160739,0.3826073043675658,4,3
761,2009_002083,jpeg_compression,severe,5.0,14.734057229639248,0.2049664541633028,0.0,4,3
761,2009_002083,low_light,mild,0.6,7.900047137661588,0.3605100088761688,0.22900360551865334,5,4
761,2009_002083,low_light,medium,0.35,3.698522662585118,0.4306192146411538,0.2827763251570457,4,3
761,2009_002083,low_light,severe,0.15,1.3784757590302765,0.4379102946718048,0.23580616544688401,3,2
800,2009_002763,gaussian_noise,mild,10.0,22.751915348747843,0.9785917872011829,0.967440996959922,2,1
800,2009_002763,gaussian_noise,medium,25.0,14.998584393552221,0.9705595080880152,0.9552449168207024,2,1
800,2009_002763,gaussian_noise,severe,50.0,9.586345705964884,0.62243780732276,0.4494083445002158,3,2
800,2009_002763,jpeg_compression,mild,50.0,24.475145286380435,0.9809950202576989,0.9711235642830678,2,1
800,2009_002763,jpeg_compression,medium,20.0,21.516167666969096,0.9757044408448542,0.9630717971262639,2,1
800,2009_002763,jpeg_compression,severe,5.0,16.658118213784697,0.2538073439101198,0.0,3,2
800,2009_002763,low_light,mild,0.6,7.903067640242981,0.981408650262681,0.9717342368476016,2,1
800,2009_002763,low_light,medium,0.35,3.701020220116364,0.9763859570638643,0.9640987631444851,2,1
800,2009_002763,low_light,severe,0.15,1.380481379669329,0.970655469331356,0.9554264905851714,2,1
837,2009_003317,gaussian_noise,mild,10.0,20.412666956679036,0.8150845779239408,0.7905721841680985,3,2
837,2009_003317,gaussian_noise,medium,25.0,12.721542187608655,0.2874787803954429,0.14580662084177148,3,2
837,2009_003317,gaussian_noise,severe,50.0,7.365607684417032,0.1397698400836945,0.0,4,3
837,2009_003317,jpeg_compression,mild,50.0,25.91065347574912,0.8133111439351159,0.7800430646909993,3,2
837,2009_003317,jpeg_compression,medium,20.0,23.669035023114343,0.4230926643609705,0.2970852670184249,4,3
